Purity,Efficiency
0.5736846122745077,0.8085775561617022
0.5375117067921579,0.7962331924722293
0.9068219957547685,0.827606205658567
0.577869605461633,0.7759157398355194
0.610858849414482,0.7334990378776656
0.6126263344981892,0.803413454010998
0.8109628044377216,0.8298769242488453
0.5339914264499716,0.7968482092181988
0.5760393649098174,0.7730151662271869
0.9141173373481289,0.7444265791221313
0.6667992100272966,0.7488674990070178
0.5681999840143984,0.804152746675653
0.6441425888309056,0.7664202757051295
0.9754809880958056,0.8620850852536813
0.9380753056146506,0.80496088245407
0.9429365216589104,0.8386604956511235
1.0,1.0
0.8735058073904495,0.7471195704157049
0.6434004109580389,0.8048605928121716
0.5887104271450384,0.7867112982059566
0.8950179576864516,0.8402014086178452
0.6067072775202534,0.7833404788084463
0.9467299126411615,0.8016355276463886
0.5797341425071041,0.7703740163488201
1.0,0.7668234795544416
0.5561690157555812,0.7971830683726099
0.9787815833747038,0.8414772185776964
0.6108565818777963,0.7655908846351613
0.6023224430949137,0.7567156422667767
0.9866038145670192,0.9252703985194864
0.8667732086205507,0.8445386371502799
0.5949733182714094,0.8077181436714448
1.0,0.8196243279799913
0.9688525305245573,0.7606814985392718
0.8241342830118953,0.9321313069417816
0.9637478229603795,0.7615998883340263
0.9757363000269983,0.8185180135147813
0.9430804443803699,0.8083632323862986
0.9808922930257293,0.8294538707536261
0.9687615384586741,0.8081574451489826
0.9715159546042879,0.9115799818112716
0.9407192911968801,0.7801616374770858
0.5567959786083626,0.7981164795910541
0.916577945341159,0.7496593672259863
0.6102623136537858,0.7421155047958357
0.609294191345075,0.8189906479844107
0.931075144452705,0.8697271905951168
0.8527645225737238,0.7764469216854223
0.9642891639884913,0.8818013568084861
0.979736787373061,0.892622387721146
0.5953773817427371,0.7567333453597883
0.5816847028750435,0.7641588294927828
0.5561376131310862,0.7826613164672853
0.9271603286633329,0.8278859250162213
0.9923505696164115,0.8515071648350421
0.5861684725469787,0.8100967997909568
0.5551157486384454,0.7755656460085174
0.5241816955345482,0.8356076142257876
0.5899736513104895,0.8331272040936096
0.6654863253025793,0.7996349285577842
0.9602750746619508,0.8231914248367718
0.5957738334963428,0.8018588916824463
0.5597448165931181,0.7822434519294359
0.5410239217789524,0.8468688435629057
0.5049474702952969,0.8590919793226961
1.0,0.7729002885234669
0.57444119616166,0.836606252520322
0.5833638160178348,0.7459362301043418
0.5627130607714311,0.8698809746410253
0.9666927239395161,0.7161712704471034
0.9995383428310188,0.9116790577414071
0.4237695362803864,0.9412819187093925
0.579234522462561,0.7702634368190158
0.8138157338049217,0.771211915391901
0.9728854719780398,0.6832773842775145
0.8900742815703753,0.7709065353931912
0.6097167096359333,0.7411838678246321
0.5894183997969322,0.7495093957873066
0.5792225076720806,0.7959779365732959
0.9591494150169579,0.8528372189841146
0.5568365444427591,0.8341473968148955
